Year,BillDay,Month,BHour,SHour,KHour,weekday,isweekday,Restaurant,Tbl_,Pax,BillNo,BillDate_and_Time,KotOrderNo,KOTOrderDateAndTime,Steward,ItemName,Qty,PayMode,SettlementDateTime,UserId
2019,01,04,15,19,14,1,N,Timber,8,6,1,2019-04-01T15:50:00,1,2019-04-01T14:25:00,Sunil,Non Veg Fried Platter,1.0,Credit Card,2019-04-01T19:23:00,SUNIL
2019,01,04,15,19,14,1,N,Timber,8,6,1,2019-04-01T15:50:00,1,2019-04-01T14:25:00,Sunil,Non Veg Grilled Platter,1.0,Credit Card,2019-04-01T19:23:00,SUNIL
2019,01,04,15,19,14,1,N,Timber,8,6,1,2019-04-01T15:50:00,1,2019-04-01T14:25:00,Sunil,Cheesy Mushroom Melts,1.0,Credit Card,2019-04-01T19:23:00,SUNIL
2019,01,04,15,19,14,1,N,Timber,8,6,1,2019-04-01T15:50:00,1,2019-04-01T14:25:00,Sunil,Homestyle Nachos,1.0,Credit Card,2019-04-01T19:23:00,SUNIL
2019,01,04,15,19,14,1,N,Timber,8,6,1,2019-04-01T15:50:00,2,2019-04-01T14:30:00,Sunil,Cheesy Mushroom Melts,1.0,Credit Card,2019-04-01T19:23:00,SUNIL
2019,01,04,15,19,14,1,N,Timber,8,6,1,2019-04-01T15:50:00,2,2019-04-01T14:30:00,Sunil,Homestyle Nachos,1.0,Credit Card,2019-04-01T19:23:00,SUNIL
2019,01,04,15,19,14,1,N,Timber,8,6,1,2019-04-01T15:50:00,3,2019-04-01T14:32:00,Sunil,BOTTLED WATER,1.0,Credit Card,2019-04-01T19:23:00,SUNIL
2019,01,04,15,19,14,1,N,Timber,8,6,1,2019-04-01T15:50:00,3,2019-04-01T14:32:00,Sunil,BOTTLED WATER,1.0,Credit Card,2019-04-01T19:23:00,SUNIL
2019,01,04,15,19,14,1,N,Timber,8,6,1,2019-04-01T15:50:00,3,2019-04-01T14:32:00,Sunil,BOTTLED WATER,1.0,Credit Card,2019-04-01T19:23:00,SUNIL
2019,01,04,15,19,14,1,N,Timber,8,6,1,2019-04-01T15:50:00,4,2019-04-01T14:34:00,Sunil,FRESH LIME WATER,5.0,Credit Card,2019-04-01T19:23:00,SUNIL
2019,01,04,15,19,14,1,N,Timber,8,6,1,2019-04-01T15:50:00,4,2019-04-01T14:34:00,Sunil,Fresh Lime Soda,5.0,Credit Card,2019-04-01T19:23:00,SUNIL
2019,01,04,15,19,14,1,N,Timber,8,6,1,2019-04-01T15:50:00,4,2019-04-01T14:34:00,Sunil,BOTTLED WATER,1.0,Credit Card,2019-04-01T19:23:00,SUNIL
2019,01,04,15,19,14,1,N,Timber,8,6,1,2019-04-01T15:50:00,4,2019-04-01T14:34:00,Sunil,BOTTLED WATER,1.0,Credit Card,2019-04-01T19:23:00,SUNIL
2019,01,04,15,19,14,1,N,Timber,8,6,1,2019-04-01T15:50:00,4,2019-04-01T14:34:00,Sunil,BOTTLED WATER,1.0,Credit Card,2019-04-01T19:23:00,SUNIL
2019,01,04,15,19,14,1,N,Timber,8,6,1,2019-04-01T15:50:00,8,2019-04-01T14:59:00,Sunil,Paneer Makhanwala,1.0,Credit Card,2019-04-01T19:23:00,SUNIL
2019,01,04,15,19,14,1,N,Timber,8,6,1,2019-04-01T15:50:00,8,2019-04-01T14:59:00,Sunil,DAL TADKA,1.0,Credit Card,2019-04-01T19:23:00,SUNIL
2019,01,04,15,19,14,1,N,Timber,8,6,1,2019-04-01T15:50:00,8,2019-04-01T14:59:00,Sunil,Tandoori Roti,1.0,Credit Card,2019-04-01T19:23:00,SUNIL
2019,01,04,15,19,14,1,N,Timber,8,6,1,2019-04-01T15:50:00,8,2019-04-01T14:59:00,Sunil,Tandoori Roti,1.0,Credit Card,2019-04-01T19:23:00,SUNIL
2019,01,04,15,19,14,1,N,Timber,8,6,1,2019-04-01T15:50:00,8,2019-04-01T14:59:00,Sunil,Tandoori Roti,1.0,Credit Card,2019-04-01T19:23:00,SUNIL
2019,01,04,15,19,14,1,N,Timber,8,6,1,2019-04-01T15:50:00,8,2019-04-01T14:59:00,Sunil,Tandoori Roti,1.0,Credit Card,2019-04-01T19:23:00,SUNIL
2019,01,04,15,19,14,1,N,Timber,8,6,1,2019-04-01T15:50:00,8,2019-04-01T14:59:00,Sunil,Tandoori Roti,1.0,Credit Card,2019-04-01T19:23:00,SUNIL
2019,01,04,15,19,14,1,N,Timber,8,6,1,2019-04-01T15:50:00,8,2019-04-01T14:59:00,Sunil,Tandoori Roti,1.0,Credit Card,2019-04-01T19:23:00,SUNIL
2019,01,04,15,19,14,1,N,Timber,8,6,1,2019-04-01T15:50:00,8,2019-04-01T14:59:00,Sunil,Mutton Biryani,1.0,Credit Card,2019-04-01T19:23:00,SUNIL
2019,01,04,15,19,14,1,N,Timber,8,6,1,2019-04-01T15:50:00,8,2019-04-01T14:59:00,Sunil,Mutton Biryani,1.0,Credit Card,2019-04-01T19:23:00,SUNIL
2019,01,04,15,19,14,1,N,Timber,8,6,1,2019-04-01T15:50:00,8,2019-04-01T14:59:00,Sunil,Mutton Biryani,1.0,Credit Card,2019-04-01T19:23:00,SUNIL
2019,01,04,15,19,14,1,N,Timber,8,6,1,2019-04-01T15:50:00,8,2019-04-01T14:59:00,Sunil,Chicken Biryani,1.0,Credit Card,2019-04-01T19:23:00,SUNIL
2019,01,04,15,19,14,1,N,Timber,8,6,1,2019-04-01T15:50:00,8,2019-04-01T14:59:00,Sunil,Chicken Biryani,1.0,Credit Card,2019-04-01T19:23:00,SUNIL
2019,01,04,15,19,14,1,N,Timber,8,6,1,2019-04-01T15:50:00,8,2019-04-01T14:59:00,Sunil,MALNAD PULAV - MUSHROOM,1.0,Credit Card,2019-04-01T19:23:00,SUNIL
2019,01,04,15,19,14,1,N,Timber,8,6,1,2019-04-01T15:50:00,6,2019-04-01T14:53:00,Sunil,Non Veg Fried Platter,1.0,Credit Card,2019-04-01T19:23:00,SUNIL
2019,07,04,17,19,16,0,Y,Timber,10,2,100,2019-04-07T17:30:00,339,2019-04-07T16:36:00,Sunil,Budweiser Draught Tower (p),1.0,Cash,2019-04-07T19:25:00,SUNIL
2019,07,04,17,19,16,0,Y,Timber,10,2,100,2019-04-07T17:30:00,339,2019-04-07T16:36:00,Sunil,Peanut Masala,1.0,Cash,2019-04-07T19:25:00,SUNIL
2019,07,04,17,19,16,0,Y,Timber,10,2,100,2019-04-07T17:30:00,343,2019-04-07T16:59:00,Sunil,BOTTLED WATER,1.0,Cash,2019-04-07T19:25:00,SUNIL
2019,07,04,17,17,17,0,Y,Timber,5,2,101,2019-04-07T17:35:00,352,2019-04-07T17:35:00,Amalnathan,BOTTLED WATER,1.0,Cash,2019-04-07T17:37:00,SUNIL
2019,07,04,17,17,15,0,Y,Timber,5,2,101,2019-04-07T17:35:00,312,2019-04-07T15:03:00,Amalnathan,Budweiser,1.0,Cash,2019-04-07T17:37:00,SUNIL
2019,07,04,17,17,15,0,Y,Timber,5,2,101,2019-04-07T17:35:00,312,2019-04-07T15:03:00,Amalnathan,Potato Wedges,1.0,Cash,2019-04-07T17:37:00,SUNIL
2019,07,04,17,17,16,0,Y,Timber,5,2,101,2019-04-07T17:35:00,335,2019-04-07T16:27:00,Amalnathan,Tandoori Roti,1.0,Cash,2019-04-07T17:37:00,SUNIL
2019,07,04,17,17,16,0,Y,Timber,5,2,101,2019-04-07T17:35:00,335,2019-04-07T16:27:00,Amalnathan,Tandoori Roti,1.0,Cash,2019-04-07T17:37:00,SUNIL
2019,07,04,17,17,16,0,Y,Timber,5,2,101,2019-04-07T17:35:00,335,2019-04-07T16:27:00,Amalnathan,Tandoori Roti,1.0,Cash,2019-04-07T17:37:00,SUNIL
2019,07,04,17,17,16,0,Y,Timber,5,2,101,2019-04-07T17:35:00,335,2019-04-07T16:27:00,Amalnathan,Kadai Paneer,1.0,Cash,2019-04-07T17:37:00,SUNIL
2019,07,04,17,17,13,0,Y,Timber,5,2,101,2019-04-07T17:35:00,299,2019-04-07T13:27:00,Amalnathan,BOTTLED WATER,1.0,Cash,2019-04-07T17:37:00,SUNIL
2019,07,04,17,17,13,0,Y,Timber,5,2,101,2019-04-07T17:35:00,300,2019-04-07T13:33:00,Amalnathan,Budweiser,1.0,Cash,2019-04-07T17:37:00,SUNIL
2019,07,04,17,17,13,0,Y,Timber,5,2,101,2019-04-07T17:35:00,300,2019-04-07T13:33:00,Amalnathan,Budweiser,1.0,Cash,2019-04-07T17:37:00,SUNIL
2019,07,04,17,17,13,0,Y,Timber,5,2,101,2019-04-07T17:35:00,300,2019-04-07T13:33:00,Amalnathan,French Fries Plain,1.0,Cash,2019-04-07T17:37:00,SUNIL
2019,07,04,17,17,16,0,Y,Timber,5,2,101,2019-04-07T17:35:00,332,2019-04-07T16:15:00,Amalnathan,Budweiser,1.0,Cash,2019-04-07T17:37:00,SUNIL
2019,07,04,17,17,16,0,Y,Timber,7,2,102,2019-04-07T17:38:00,326,2019-04-07T16:01:00,Amalnathan,Budwesier Draught Mug 500ml (m),1.0,Credit Card,2019-04-07T17:45:00,SUNIL
2019,07,04,17,17,16,0,Y,Timber,7,2,102,2019-04-07T17:38:00,326,2019-04-07T16:01:00,Amalnathan,Budwesier Draught Mug 500ml (m),1.0,Credit Card,2019-04-07T17:45:00,SUNIL
2019,07,04,17,17,16,0,Y,Timber,7,2,102,2019-04-07T17:38:00,326,2019-04-07T16:01:00,Amalnathan,Peri Peri Chicken Wings 1/2 Doz,1.0,Credit Card,2019-04-07T17:45:00,SUNIL
2019,07,04,17,17,16,0,Y,Timber,7,2,102,2019-04-07T17:38:00,326,2019-04-07T16:01:00,Amalnathan,Garlic Pepper Murg,1.0,Credit Card,2019-04-07T17:45:00,SUNIL
2019,07,04,17,17,16,0,Y,Timber,7,2,102,2019-04-07T17:38:00,341,2019-04-07T16:47:00,Amalnathan,Budwesier Draught Mug 500ml (m),1.0,Credit Card,2019-04-07T17:45:00,SUNIL
2019,07,04,17,17,16,0,Y,Timber,7,2,102,2019-04-07T17:38:00,341,2019-04-07T16:47:00,Amalnathan,Budweiser Draught Mug (m),1.0,Credit Card,2019-04-07T17:45:00,SUNIL
2019,07,04,17,17,16,0,Y,Timber,7,2,102,2019-04-07T17:38:00,338,2019-04-07T16:32:00,Amalnathan,Peri Peri Chicken Wings 1/2 Doz,1.0,Credit Card,2019-04-07T17:45:00,SUNIL
2019,07,04,17,17,16,0,Y,Timber,7,2,102,2019-04-07T17:38:00,338,2019-04-07T16:32:00,Amalnathan,Potato Wedges,1.0,Credit Card,2019-04-07T17:45:00,SUNIL
2019,07,04,18,19,17,0,Y,Timber,17,2,103,2019-04-07T18:11:00,348,2019-04-07T17:17:00,Sunil,Kingfisher Strong,1.0,Credit Card,2019-04-07T19:28:00,SUNIL
2019,07,04,18,19,16,0,Y,Timber,17,2,103,2019-04-07T18:11:00,337,2019-04-07T16:31:00,Sunil,Kingfisher Strong,1.0,Credit Card,2019-04-07T19:28:00,SUNIL
2019,07,04,18,19,16,0,Y,Timber,17,2,103,2019-04-07T18:11:00,337,2019-04-07T16:31:00,Sunil,VIRGIN WATERMELON MOJITO,1.0,Credit Card,2019-04-07T19:28:00,SUNIL
2019,07,04,18,19,16,0,Y,Timber,17,2,103,2019-04-07T18:11:00,337,2019-04-07T16:31:00,Sunil,Mixed Bean Usli,1.0,Credit Card,2019-04-07T19:28:00,SUNIL
2019,07,04,18,19,16,0,Y,Timber,17,2,103,2019-04-07T18:11:00,337,2019-04-07T16:31:00,Sunil,CHILLI CHEESE FRIES,1.0,Credit Card,2019-04-07T19:28:00,SUNIL
2019,07,04,18,19,17,0,Y,Timber,4,2,104,2019-04-07T18:45:00,350,2019-04-07T17:29:00,Sunil,Canjuice,1.0,Credit Card,2019-04-07T19:29:00,SUNIL
2019,07,04,18,19,17,0,Y,Timber,4,2,104,2019-04-07T18:45:00,351,2019-04-07T17:30:00,Sunil,Budweiser Draught Pitcher(p),1.0,Credit Card,2019-04-07T19:29:00,SUNIL
2019,07,04,18,19,17,0,Y,Timber,4,2,104,2019-04-07T18:45:00,351,2019-04-07T17:30:00,Sunil,French Fries Plain,1.0,Credit Card,2019-04-07T19:29:00,SUNIL
2019,07,04,18,19,18,0,Y,Timber,4,2,104,2019-04-07T18:45:00,356,2019-04-07T18:27:00,Sunil,Amstel 650ml,1.0,Credit Card,2019-04-07T19:29:00,SUNIL
2019,07,04,19,19,17,0,Y,Timber,2,2,105,2019-04-07T19:01:00,353,2019-04-07T17:56:00,Sunil,Budweiser Draught Pitcher(p),1.0,Credit Card,2019-04-07T19:28:00,SUNIL
2019,07,04,19,19,17,0,Y,Timber,2,2,105,2019-04-07T19:01:00,346,2019-04-07T17:05:00,Sunil,Budweiser Draught Pitcher(p),1.0,Credit Card,2019-04-07T19:28:00,SUNIL
2019,07,04,19,19,17,0,Y,Timber,2,2,105,2019-04-07T19:01:00,347,2019-04-07T17:17:00,Sunil,CHILLI CHEESE FRIES,1.0,Credit Card,2019-04-07T19:28:00,SUNIL
2019,07,04,19,19,17,0,Y,Timber,3,2,107,2019-04-07T19:14:00,345,2019-04-07T17:05:00,Sunil,Peanut Masala,1.0,Cash,2019-04-07T19:24:00,SUNIL
2019,07,04,19,19,18,0,Y,Timber,3,2,107,2019-04-07T19:14:00,355,2019-04-07T18:16:00,Sunil,SPINACH GARLIC AND FETA,1.0,Cash,2019-04-07T19:24:00,SUNIL
2019,07,04,19,19,17,0,Y,Timber,3,2,108,2019-04-07T19:14:00,349,2019-04-07T17:18:00,Sunil,Budweiser Draught Tower (p),1.0,Cash,2019-04-07T19:24:00,SUNIL
2019,07,04,20,22,15,0,Y,Timber,11,2,109,2019-04-07T20:03:00,313,2019-04-07T15:04:00,Amalnathan,Budweiser Draught Pitcher ( M),1.0,Cash,2019-04-07T22:04:00,SUNIL
2019,07,04,20,22,18,0,Y,Timber,11,2,109,2019-04-07T20:03:00,359,2019-04-07T18:36:00,Sunil,MASALA PAPAD,1.0,Cash,2019-04-07T22:04:00,SUNIL
2019,07,04,20,22,18,0,Y,Timber,11,2,109,2019-04-07T20:03:00,359,2019-04-07T18:36:00,Sunil,Boiled Peanut Usli,1.0,Cash,2019-04-07T22:04:00,SUNIL
2019,07,04,20,22,19,0,Y,Timber,11,2,109,2019-04-07T20:03:00,367,2019-04-07T19:45:00,Sunil,Cranberry Bzr,1.0,Cash,2019-04-07T22:04:00,SUNIL
2019,01,04,22,22,15,1,N,Timber,16,10,11,2019-04-01T22:34:00,22608,2019-04-01T15:35:00,Amalnathan,Seer Fish Tawa Fry,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,01,04,22,22,16,1,N,Timber,16,10,11,2019-04-01T22:34:00,22647,2019-04-01T16:02:00,Sunil,Budweiser,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,01,04,22,22,22,1,N,Timber,16,10,11,2019-04-01T22:34:00,57,2019-04-01T22:24:00,Amalnathan,Half Rice,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,01,04,22,22,22,1,N,Timber,16,10,11,2019-04-01T22:34:00,62,2019-04-01T22:29:00,Amalnathan,CIGARETTES - 10 NOS,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,01,04,22,22,21,1,N,Timber,16,10,11,2019-04-01T22:34:00,32,2019-04-01T21:07:00,Sunil,Chivas Regal 12 Yrs,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,01,04,22,22,21,1,N,Timber,16,10,11,2019-04-01T22:34:00,32,2019-04-01T21:07:00,Sunil,Chivas Regal 12 Yrs,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,01,04,22,22,21,1,N,Timber,16,10,11,2019-04-01T22:34:00,32,2019-04-01T21:07:00,Sunil,Chivas Regal 12 Yrs,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,01,04,22,22,21,1,N,Timber,16,10,11,2019-04-01T22:34:00,32,2019-04-01T21:07:00,Sunil,Chivas Regal 12 Yrs,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,01,04,22,22,21,1,N,Timber,16,10,11,2019-04-01T22:34:00,32,2019-04-01T21:07:00,Sunil,Watermelon And Feta Salad,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,01,04,22,22,21,1,N,Timber,16,10,11,2019-04-01T22:34:00,30,2019-04-01T21:05:00,Sunil,KANE TAWA FRY,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,01,04,22,22,20,1,N,Timber,16,10,11,2019-04-01T22:34:00,28,2019-04-01T20:44:00,Sunil,Chivas Regal 12 Yrs,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,01,04,22,22,20,1,N,Timber,16,10,11,2019-04-01T22:34:00,28,2019-04-01T20:44:00,Sunil,Chivas Regal 12 Yrs,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,01,04,22,22,20,1,N,Timber,16,10,11,2019-04-01T22:34:00,28,2019-04-01T20:44:00,Sunil,Chivas Regal 12 Yrs,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,01,04,22,22,20,1,N,Timber,16,10,11,2019-04-01T22:34:00,28,2019-04-01T20:44:00,Sunil,Chivas Regal 12 Yrs,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,01,04,22,22,20,1,N,Timber,16,10,11,2019-04-01T22:34:00,28,2019-04-01T20:44:00,Sunil,Peri Peri Chicken Wings 1 Doz,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,01,04,22,22,20,1,N,Timber,16,10,11,2019-04-01T22:34:00,28,2019-04-01T20:44:00,Sunil,BOTTLED WATER,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,01,04,22,22,20,1,N,Timber,16,10,11,2019-04-01T22:34:00,28,2019-04-01T20:44:00,Sunil,BOTTLED WATER,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,01,04,22,22,20,1,N,Timber,16,10,11,2019-04-01T22:34:00,28,2019-04-01T20:44:00,Sunil,Kingfisher,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,01,04,22,22,20,1,N,Timber,16,10,11,2019-04-01T22:34:00,28,2019-04-01T20:44:00,Sunil,BEER-BATTERED ONION RINGS,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,01,04,22,22,20,1,N,Timber,16,10,11,2019-04-01T22:34:00,28,2019-04-01T20:44:00,Sunil,Mixed Bean Usli,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,01,04,22,22,20,1,N,Timber,16,10,11,2019-04-01T22:34:00,28,2019-04-01T20:44:00,Sunil,Gobi 65,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,01,04,22,22,20,1,N,Timber,16,10,11,2019-04-01T22:34:00,28,2019-04-01T20:44:00,Sunil,Watermelon And Feta Salad,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,01,04,22,22,20,1,N,Timber,16,10,11,2019-04-01T22:34:00,28,2019-04-01T20:44:00,Sunil,Watermelon And Feta Salad,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,01,04,22,22,21,1,N,Timber,16,10,11,2019-04-01T22:34:00,46,2019-04-01T21:35:00,Amalnathan,FRUIT PUNCH,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,01,04,22,22,21,1,N,Timber,16,10,11,2019-04-01T22:34:00,46,2019-04-01T21:35:00,Amalnathan,FRUIT PUNCH,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,01,04,22,22,21,1,N,Timber,16,10,11,2019-04-01T22:34:00,46,2019-04-01T21:35:00,Amalnathan,Chicken Kabab,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,01,04,22,22,21,1,N,Timber,16,10,11,2019-04-01T22:34:00,44,2019-04-01T21:33:00,Sunil,Sabakki Vade,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,01,04,22,22,21,1,N,Timber,16,10,11,2019-04-01T22:34:00,44,2019-04-01T21:33:00,Sunil,Chivas Regal 12 Yrs,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,01,04,22,22,21,1,N,Timber,16,10,11,2019-04-01T22:34:00,44,2019-04-01T21:33:00,Sunil,Chivas Regal 12 Yrs,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,01,04,22,22,21,1,N,Timber,16,10,11,2019-04-01T22:34:00,44,2019-04-01T21:33:00,Sunil,Chivas Regal 12 Yrs,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,01,04,22,22,21,1,N,Timber,16,10,11,2019-04-01T22:34:00,44,2019-04-01T21:33:00,Sunil,Chivas Regal 12 Yrs,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,01,04,22,22,21,1,N,Timber,16,10,11,2019-04-01T22:34:00,38,2019-04-01T21:21:00,Sunil,Kingfisher,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,01,04,22,22,21,1,N,Timber,16,10,11,2019-04-01T22:34:00,53,2019-04-01T21:59:00,Sunil,Avare Kaalu Gojju,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,01,04,22,22,21,1,N,Timber,16,10,11,2019-04-01T22:34:00,53,2019-04-01T21:59:00,Sunil,Avare Kaalu Gojju,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,01,04,22,22,21,1,N,Timber,16,10,11,2019-04-01T22:34:00,53,2019-04-01T21:59:00,Sunil,Nati Koli Curry,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,01,04,22,22,21,1,N,Timber,16,10,11,2019-04-01T22:34:00,53,2019-04-01T21:59:00,Sunil,Ragi Mudde,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,01,04,22,22,21,1,N,Timber,16,10,11,2019-04-01T22:34:00,53,2019-04-01T21:59:00,Sunil,Ragi Mudde,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,01,04,22,22,21,1,N,Timber,16,10,11,2019-04-01T22:34:00,53,2019-04-01T21:59:00,Sunil,Ragi Mudde,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,01,04,22,22,21,1,N,Timber,16,10,11,2019-04-01T22:34:00,53,2019-04-01T21:59:00,Sunil,Ragi Mudde,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,01,04,22,22,21,1,N,Timber,16,10,11,2019-04-01T22:34:00,53,2019-04-01T21:59:00,Sunil,Ragi Mudde,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,01,04,22,22,21,1,N,Timber,16,10,11,2019-04-01T22:34:00,53,2019-04-01T21:59:00,Sunil,Akki Rotti,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,01,04,22,22,21,1,N,Timber,16,10,11,2019-04-01T22:34:00,53,2019-04-01T21:59:00,Sunil,Watermelon And Feta Salad,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,01,04,22,22,21,1,N,Timber,16,10,11,2019-04-01T22:34:00,53,2019-04-01T21:59:00,Sunil,Kingfisher,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,01,04,22,22,22,1,N,Timber,16,10,11,2019-04-01T22:34:00,54,2019-04-01T22:01:00,Amalnathan,BOTTLED WATER,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,01,04,22,22,22,1,N,Timber,16,10,11,2019-04-01T22:34:00,54,2019-04-01T22:01:00,Amalnathan,BOTTLED WATER,1.0,Credit Card,2019-04-01T22:59:00,GANESH
2019,07,04,20,21,19,0,Y,Timber,17,2,110,2019-04-07T20:20:00,366,2019-04-07T19:41:00,Sunil,Chicken Pepper Fry 1/2,1.0,Credit Card,2019-04-07T21:22:00,SUNIL
2019,07,04,20,21,19,0,Y,Timber,17,2,110,2019-04-07T20:20:00,360,2019-04-07T19:18:00,Sunil,Budweiser Draught Pitcher(p),1.0,Credit Card,2019-04-07T21:22:00,SUNIL
2019,07,04,20,21,19,0,Y,Timber,17,2,110,2019-04-07T20:20:00,360,2019-04-07T19:18:00,Sunil,French Fries Plain,1.0,Credit Card,2019-04-07T21:22:00,SUNIL
2019,07,04,20,21,19,0,Y,Timber,15,2,111,2019-04-07T20:51:00,362,2019-04-07T19:28:00,Sunil,Kingfisher Ultra 650ml,1.0,Credit Card,2019-04-07T21:22:00,AMALNATHAN
2019,07,04,20,21,19,0,Y,Timber,15,2,111,2019-04-07T20:51:00,362,2019-04-07T19:28:00,Sunil,Jamican Fasion,1.0,Credit Card,2019-04-07T21:22:00,AMALNATHAN
2019,07,04,20,21,19,0,Y,Timber,15,2,111,2019-04-07T20:51:00,362,2019-04-07T19:28:00,Sunil,Mushroom Chilli,1.0,Credit Card,2019-04-07T21:22:00,AMALNATHAN
2019,07,04,20,21,19,0,Y,Timber,15,2,111,2019-04-07T20:51:00,362,2019-04-07T19:28:00,Sunil,French Fries Plain,1.0,Credit Card,2019-04-07T21:22:00,AMALNATHAN
2019,07,04,20,21,20,0,Y,Timber,15,2,111,2019-04-07T20:51:00,372,2019-04-07T20:12:00,Sunil,Cranberry Bzr,1.0,Credit Card,2019-04-07T21:22:00,AMALNATHAN
2019,07,04,20,21,20,0,Y,Timber,15,2,111,2019-04-07T20:51:00,372,2019-04-07T20:12:00,Sunil,Watermelon And Feta Salad,1.0,Credit Card,2019-04-07T21:22:00,AMALNATHAN
2019,07,04,21,21,19,0,Y,Timber,2,2,112,2019-04-07T21:00:00,370,2019-04-07T19:52:00,Sunil,Budweiser Draught Mug (p),1.0,Credit Card,2019-04-07T21:22:00,SUNIL
2019,07,04,21,21,19,0,Y,Timber,2,2,112,2019-04-07T21:00:00,370,2019-04-07T19:52:00,Sunil,Budweiser Draught Mug (p),1.0,Credit Card,2019-04-07T21:22:00,SUNIL
2019,07,04,21,21,19,0,Y,Timber,2,2,112,2019-04-07T21:00:00,370,2019-04-07T19:52:00,Sunil,Paneer Chilli,1.0,Credit Card,2019-04-07T21:22:00,SUNIL
2019,07,04,21,21,19,0,Y,Timber,2,2,112,2019-04-07T21:00:00,370,2019-04-07T19:52:00,Sunil,BOTTLED WATER,1.0,Credit Card,2019-04-07T21:22:00,SUNIL
2019,07,04,21,21,19,0,Y,Timber,2,2,112,2019-04-07T21:00:00,370,2019-04-07T19:52:00,Sunil,Homestyle Nachos,1.0,Credit Card,2019-04-07T21:22:00,SUNIL
2019,07,04,21,21,20,0,Y,Timber,2,2,112,2019-04-07T21:00:00,377,2019-04-07T20:43:00,Sunil,Budweiser Draught Mug (p),1.0,Credit Card,2019-04-07T21:22:00,SUNIL
2019,07,04,21,21,20,0,Y,Timber,1,2,113,2019-04-07T21:06:00,378,2019-04-07T20:44:00,Amalnathan,Koshambari Salad,1.0,Credit Card,2019-04-07T21:22:00,SUNIL
2019,07,04,21,21,20,0,Y,Timber,1,2,113,2019-04-07T21:06:00,379,2019-04-07T20:46:00,Amalnathan,O FIZZ,1.0,Credit Card,2019-04-07T21:22:00,SUNIL
2019,07,04,21,21,20,0,Y,Timber,1,2,113,2019-04-07T21:06:00,373,2019-04-07T20:20:00,Amalnathan,Litchi Martini,1.0,Credit Card,2019-04-07T21:22:00,SUNIL
2019,07,04,21,21,20,0,Y,Timber,1,2,113,2019-04-07T21:06:00,373,2019-04-07T20:20:00,Amalnathan,LOVE POTION,1.0,Credit Card,2019-04-07T21:22:00,SUNIL
2019,07,04,21,21,20,0,Y,Timber,1,2,113,2019-04-07T21:06:00,373,2019-04-07T20:20:00,Amalnathan,Military Style Khaima Balls 1/2,1.0,Credit Card,2019-04-07T21:22:00,SUNIL
2019,07,04,21,21,20,0,Y,Timber,1,2,113,2019-04-07T21:06:00,373,2019-04-07T20:20:00,Amalnathan,Peri Peri Chicken Wings 1/2 Doz,1.0,Credit Card,2019-04-07T21:22:00,SUNIL
